frame,numero_pers,joint,x,y,tracking,est_joueur
1,11,7,447.129,112.148,11,0
1,11,8,431.595,118.069,11,0
1,11,9,425.61,118.089,11,0
1,11,10,421.691,147.45,11,0
1,11,11,421.726,188.564,11,0
1,11,12,445.198,118.057,11,0
1,11,13,449.115,139.577,11,0
1,11,14,445.218,190.509,11,0
1,11,15,429.558,61.2204,11,0
1,11,16,433.462,59.2972,11,0
1,11,17,423.663,65.1009,11,0
1,11,18,439.356,65.0993,11,0
1,11,19,0,0,11,0
1,11,20,0,0,11,0
1,11,21,0,0,11,0
1,11,22,0,0,11,0
1,11,23,0,0,11,0
1,11,24,427.602,186.608,11,0
1,12,0,372.775,5.35511,12,0
1,12,1,372.714,20.021,12,0
1,12,2,359.013,20.1116,12,0
1,12,3,353.07,37.7355,12,0
1,12,4,364.847,51.4112,12,0
1,12,5,386.424,18.1012,12,0
1,12,6,398.103,37.6248,12,0
1,12,7,382.463,43.5813,12,0
1,12,8,372.732,53.3845,12,0
1,12,9,366.771,53.3828,12,0
1,12,10,355.119,71.0398,12,0
1,12,11,347.255,102.437,12,0
1,12,12,382.573,53.3693,12,0
1,12,13,390.363,61.2361,12,0
1,12,14,398.159,98.4345,12,0
1,12,15,370.763,5.3561,12,0
1,12,16,378.63,5.3627,12,0
1,12,17,368.738,5.35678,12,0
1,12,18,382.469,5.35742,12,0
1,12,19,400.118,106.308,12,0
1,12,20,398.272,102.453,12,0
1,12,21,398.094,100.376,12,0
1,12,22,339.483,114.147,12,0
1,12,23,337.465,114.111,12,0
1,12,24,343.373,106.299,12,0
2,1,0,758.699,29.9212,1,0
2,1,1,760.629,47.4984,1,0
2,1,2,744.928,45.5369,1,0
2,1,3,740.992,70.9972,1,0
2,1,4,744.885,84.8182,1,0
2,1,5,776.335,49.4942,1,0
2,1,6,778.348,73.0568,1,0
2,1,7,766.522,86.6913,1,0
2,1,8,760.603,84.8144,1,0
2,1,9,748.885,84.7917,1,0
2,1,10,742.918,102.3,1,0
2,1,11,743.034,131.8,1,0
2,1,12,772.414,86.6302,1,0
2,1,13,776.423,100.383,1,0
2,1,14,780.26,131.736,1,0
2,1,15,756.732,25.9546,1,0
2,1,16,760.695,25.9998,1,0
2,1,17,750.813,26.0106,1,0
2,1,18,770.422,27.9771,1,0
2,1,19,0,0,1,0
2,1,20,0,0,1,0
2,1,21,778.259,133.648,1,0
2,1,22,743.007,133.773,1,0
2,1,23,743.004,133.753,1,0
2,1,24,744.966,135.675,1,0
2,0,0,0,0,0,1
2,0,1,623.492,423.645,0,1
2,0,2,646.962,429.469,0,1
2,0,3,645.079,460.958,0,1
2,0,4,650.878,470.699,0,1
2,0,5,603.838,415.883,0,1
2,0,6,584.288,443.235,0,1
2,0,7,590.268,462.815,0,1
2,0,8,613.713,478.624,0,1
2,0,9,627.43,482.434,0,1
2,0,10,664.667,515.747,0,1
